,node,unw_in_deg,unw_out_deg,unw_betweenness,unw_closeness,unw_pagerank,trx_in_deg,trx_out_deg,trx_betweenness,trx_closeness,trx_pagerank,amt_in_deg,amt_out_deg,amt_betweenness,amt_closeness,amt_pagerank
7848,N3403|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,106000000.0,0.0,0.0,4.8939194727451286e-05
7849,N7606|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,106000000.0,0.0,0.0,8459.696727853152,9.0826772344511e-05
7850,N3404|B1,0,3,0.0,0.0,4.9200840533819036e-05,0,35,0.0,0.0,4.909014822591398e-05,0.0,92706251882.0,0.0,0.0,4.8939194727451286e-05
7851,N3405|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,780000000.0,0.0,0.0,4.8939194727451286e-05
7852,N3405|B106,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,780000000.0,0.0,0.0,62250.59856344772,9.0826772344511e-05
7853,N3406|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1062489630.0,0.0,0.0,4.8939194727451286e-05
7854,N5104|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,1062489630.0,0.0,0.0,84795.66081404628,9.0826772344511e-05
7855,N3407|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,1300000000.0,0.0,0.0,4.8939194727451286e-05
7856,N3407|B106,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,2,0,0.0,0.0001596169193934557,9.108701140707776e-05,1300000000.0,0.0,0.0,103750.9976057462,9.0826772344511e-05
7857,N3408|B1,0,2,0.0,0.0,4.9200840533819036e-05,0,3,0.0,0.0,4.909014822591398e-05,0.0,945157100.0,0.0,0.0,4.8939194727451286e-05
7858,N3408|B106,1,0,0.0,7.980845969672785e-05,7.023977543933437e-05,2,0,0.0,0.0001596169193934557,7.70880570133565e-05,750000000.0,0.0,0.0,59856.34477254588,8.217777825266081e-05
7859,N7607|B3,1,0,0.0,7.980845969672785e-05,7.023977543933437e-05,1,0,0.0,7.980845969672785e-05,6.308910261963523e-05,195157100.0,0.0,0.0,15575.187549880286,5.7588188819301515e-05
7860,N3409|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,3,0.0,0.0,4.909014822591398e-05,0.0,656000000.0,0.0,0.0,4.8939194727451286e-05
7861,N7608|B22,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,3,0,0.0,0.00023942537909018354,9.108701140707776e-05,656000000.0,0.0,0.0,52354.34956105347,9.0826772344511e-05
7862,N2113|B106,1,0,0.0,0.00014365522745411015,0.0001628496075363506,3,0,0.0,0.00046844095908948967,0.00016252753203563163,8400000000.0,0.0,0.0,1107188.2803072347,0.0001621042761003212
7863,N2339|B4,1,0,0.0,0.00010641127959563712,0.00012706415894060016,3,0,0.0,0.00019154030327214687,0.0001268072717213547,1250000000.0,0.0,0.0,125506.26665228867,0.00012646552422241613
7864,N7609|B6,1,0,0.0,0.00017956903431763768,0.00016395894710005958,2,0,0.0,0.0002873104549082203,0.00016720910482791241,2673029362.0,0.0,0.0,241401.09053525346,0.00015830834994314395
7865,N3410|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,270000000.0,0.0,0.0,4.8939194727451286e-05
7866,N3410|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,270000000.0,0.0,0.0,21548.284118116517,9.0826772344511e-05
7867,N1269|B4,1,0,0.0,0.00010641127959563712,0.00012706415894060016,1,0,0.0,0.00013681450233724775,0.0001268072717213547,677153632.0,0.0,0.0,88640.32850071769,0.00012646552422241613
7868,N3411|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,2100000000.0,0.0,0.0,4.8939194727451286e-05
7869,N7610|B3,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,2100000000.0,0.0,0.0,167597.76536312848,9.0826772344511e-05
7870,N3412|B1,0,3,0.0,0.0,4.9200840533819036e-05,0,3,0.0,0.0,4.909014822591398e-05,0.0,4281160000.0,0.0,0.0,4.8939194727451286e-05
7871,N7611|B4,1,0,0.0,7.980845969672785e-05,6.322679713749593e-05,1,0,0.0,7.980845969672785e-05,6.308910261963523e-05,281160000.0,0.0,0.0,22438.946528332002,5.169011067612233e-05
7872,N7612|B6,1,0,0.0,7.980845969672785e-05,6.322679713749593e-05,1,0,0.0,7.980845969672785e-05,6.308910261963523e-05,2000000000.0,0.0,0.0,159616.91939345567,6.850752556164564e-05
7873,N7613|B6,1,0,0.0,7.980845969672785e-05,6.322679713749593e-05,1,0,0.0,7.980845969672785e-05,6.308910261963523e-05,2000000000.0,0.0,0.0,159616.91939345567,6.850752556164564e-05
7874,N3413|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1000000000.0,0.0,0.0,4.8939194727451286e-05
7875,N3413|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,1000000000.0,0.0,0.0,79808.45969672783,9.0826772344511e-05
7876,N771|B4,1,0,0.0,0.00022169016582424407,0.00011094072859849652,2,0,0.0,0.0003325352487363661,0.00012304131000122258,3956000000.0,0.0,0.0,329416.357439445,0.0001368443087301482
7877,N7614|B4,1,0,0.0,0.00022169016582424407,0.00011094072859849652,2,0,0.0,0.0003325352487363661,0.00012304131000122258,2625651600.0,0.0,0.0,297917.53598859836,0.00010728302769746228
7878,N7615|B13,1,0,0.0,0.00022169016582424407,0.00011094072859849652,1,0,0.0,0.00023473076381390546,8.606572911356829e-05,1718830972.0,0.0,0.0,259055.84836035274,8.713283288342357e-05
7879,N3414|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,800000000.0,0.0,0.0,4.8939194727451286e-05
7880,N7616|B3,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,800000000.0,0.0,0.0,63846.76775738228,9.0826772344511e-05
7881,N3415|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,30000000000.0,0.0,0.0,4.8939194727451286e-05
7882,N3415|B14,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,30000000000.0,0.0,0.0,2394253.7909018355,9.0826772344511e-05
7883,N3416|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,300000000.0,0.0,0.0,4.8939194727451286e-05
7884,N3416|B3,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,300000000.0,0.0,0.0,23942.537909018352,9.0826772344511e-05
7885,N3417|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,190000000.0,0.0,0.0,4.8939194727451286e-05
7886,N7617|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,190000000.0,0.0,0.0,15163.607342378291,9.0826772344511e-05
7887,N3418|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,669964794.0,0.0,0.0,4.8939194727451286e-05
7888,N3418|B3,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,669964794.0,0.0,0.0,53468.85826017558,9.0826772344511e-05
7889,N2715|B4,1,0,0.0,0.00018241933644966364,0.00018074233183422583,2,0,0.0,0.00028376341225503233,0.00018634103891181626,7000000000.0,0.0,0.0,656040.1824611757,0.00019287667171875375
7890,N3419|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,200000000.0,0.0,0.0,4.8939194727451286e-05
7891,N3419|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,200000000.0,0.0,0.0,15961.69193934557,9.0826772344511e-05
7892,N3420|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,625000000.0,0.0,0.0,4.8939194727451286e-05
7893,N7618|B11,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,625000000.0,0.0,0.0,49880.28731045491,9.0826772344511e-05
7894,N3421|B1,0,2,0.0,0.0,4.9200840533819036e-05,0,3,0.0,0.0,4.909014822591398e-05,0.0,504000000.0,0.0,0.0,4.8939194727451286e-05
7895,N7619|B21,1,0,0.0,7.980845969672785e-05,7.023977543933437e-05,2,0,0.0,0.0001596169193934557,7.70880570133565e-05,304000000.0,0.0,0.0,24261.771747805265,7.420471773456668e-05
7896,N3421|B3,1,0,0.0,7.980845969672785e-05,7.023977543933437e-05,1,0,0.0,7.980845969672785e-05,6.308910261963523e-05,200000000.0,0.0,0.0,15961.69193934557,6.556124933739562e-05
7897,N7620|B3,1,0,0.0,0.00010641127959563712,0.00012706415894060016,4,0,0.0,0.0003192338387869114,0.0001268072717213547,8147200000.0,0.0,0.0,895229.9818826688,0.00012646552422241613
7898,N7621|B11,1,0,0.0,0.00014365522745411015,9.142037909645251e-05,4,0,0.0,0.0002611913226438366,0.00011734700475330803,1456016450.0,0.0,0.0,227805.7958430317,9.239060937300228e-05
7899,N7622|B3,1,0,0.0,0.00014365522745411015,9.142037909645251e-05,1,0,0.0,0.00014365522745411015,6.615436235776249e-05,646410105.0,0.0,0.0,125274.46080916672,6.82297964946423e-05
7900,N2315|B106,1,0,0.0,0.0002611913226438366,0.00010445211873126475,6,0,0.0,0.0009318176915942279,0.00019615559139427965,11200000000.0,0.0,0.0,911773.1128109467,0.0002135718482406866
7901,N7623|B4,1,0,0.0,0.00014365522745411015,0.00014495688323847537,4,0,0.0,0.00038308060654429374,0.00014721884904379866,15809000000.0,0.0,0.0,740612.8387119997,0.0001511120827500276
7902,N1488|B3,1,0,0.0,0.00022169016582424407,0.00010298840668832975,1,0,0.0,0.00023473076381390546,8.130302773833137e-05,60000000000.0,0.0,0.0,258992.28721040342,0.00015556824065826542
7903,N1488|B13,1,0,0.0,0.00022169016582424407,0.00010298840668832975,3,0,0.0,0.0003861699662744897,0.00014572878676316614,20000000000.0,0.0,0.0,253507.77600424338,8.448221003772268e-05
7904,N1488|B4,1,0,0.0,0.00022169016582424407,0.00010298840668832975,1,0,0.0,0.00023473076381390546,8.130302773833137e-05,10000000000.0,0.0,0.0,245703.1328616826,6.671070238258698e-05
7905,N5239|B108,2,0,0.0,0.00021282255919127425,0.00020492747734738128,2,0,0.0,0.00021282255919127425,0.0002045243952167954,9800000000.0,0.0,0.0,286644.8539516878,0.000203991853717381
7906,N1641|B43,1,0,0.0,0.00010641127959563712,0.00010917143464272492,1,0,0.0,0.00010641127959563712,0.00010894714156421621,2300000000.0,0.0,0.0,240493.14988889164,0.00012459808483011596
7907,N7624|B4,1,0,0.0,0.00010641127959563712,7.918613758827199e-05,1,0,0.0,0.000145106290357687,8.497202161411127e-05,3000000000.0,0.0,0.0,462753.70608848636,9.491188991558126e-05
7908,N7625|B105,1,0,0.0,0.00010641127959563712,7.918613758827199e-05,1,0,0.0,0.000145106290357687,8.497202161411127e-05,2000000000.0,0.0,0.0,311998.5192200143,7.958765818620462e-05
7909,N3422|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,7000000000.0,0.0,0.0,4.8939194727451286e-05
7910,N3422|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,7000000000.0,0.0,0.0,558659.217877095,9.0826772344511e-05
7911,N7626|B71,1,0,0.0,0.00010641127959563712,7.515528000274607e-05,1,0,0.0,0.00010641127959563712,5.8804788662844065e-05,116111111.0,0.0,0.0,17842.718553662882,5.094837556867498e-05
7912,N440|B3,1,0,0.0,0.00010641127959563712,7.515528000274607e-05,1,0,0.0,0.00010641127959563712,5.8804788662844065e-05,1500000000.0,0.0,0.0,159616.91939345573,7.489511949537077e-05
7913,N7627|B3,1,0,0.0,0.00010641127959563712,7.515528000274607e-05,6,0,0.0,0.0002394253790901835,0.00010737799084749449,2864156700.0,0.0,0.0,233879.08569059527,9.850041861327296e-05
7914,N3423|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,4000000000.0,0.0,0.0,4.8939194727451286e-05
7915,N360|B106,1,0,0.0,0.00010641127959563712,0.00012706415894060016,4,0,0.0,0.0003192338387869114,0.0001268072717213547,11600000000.0,0.0,0.0,1158715.8561388152,0.00012646552422241613
7916,N3424|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,650000000.0,0.0,0.0,4.8939194727451286e-05
7917,N7628|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,650000000.0,0.0,0.0,51875.4988028731,9.0826772344511e-05
7918,N7629|B7,1,0,0.0,0.0004200445247196203,6.895396064039852e-05,1,0,0.0,0.00046854281622345126,6.141750581066128e-05,1309323062.0,0.0,0.0,692863.4820198726,5.970217012707551e-05
7919,N7630|B3,1,0,0.0,0.0004200445247196203,6.895396064039852e-05,4,0,0.0,0.000837151675140502,9.839957856490323e-05,4839190309.0,0.0,0.0,1341867.0520841079,8.871859506147438e-05
7920,N7631|B3,1,0,0.0,0.0004200445247196203,6.895396064039852e-05,3,0,0.0,0.0007698565244057351,8.607222098015591e-05,5103098000.0,0.0,0.0,1366419.226535035,9.088798477776476e-05
7921,N7632|B3,1,0,0.0,0.0004200445247196203,6.895396064039852e-05,1,0,0.0,0.00046854281622345126,6.141750581066128e-05,558663184.0,0.0,0.0,366413.5419344297,5.353155109890558e-05
7922,N7633|B3,3,0,0.0,0.0006650704974727321,0.00011884741078548963,3,0,0.0,0.0007173197109892318,0.00010802821809898777,2419892102.0,0.0,0.0,321332.9178167335,7.86422443488096e-05
7923,N7634|B106,1,0,0.0,0.0004200445247196203,6.895396064039852e-05,1,0,0.0,0.00046854281622345126,6.141750581066128e-05,515000000.0,0.0,0.0,342546.4154316987,5.3172628393806796e-05
7924,N7635|B3,1,0,0.0,0.0004200445247196203,6.895396064039852e-05,2,0,0.0,0.0006632281969257163,7.37448633954086e-05,3230346967.0,0.0,0.0,1143920.365562577,7.549348522086332e-05
7925,N7636|B105,1,0,0.0,0.0004200445247196203,6.895396064039852e-05,2,0,0.0,0.0006632281969257163,7.37448633954086e-05,2830620000.0,0.0,0.0,1076470.4104232877,7.220762580445946e-05
7926,N7637|B3,1,0,0.0,0.0004200445247196203,6.895396064039852e-05,1,0,0.0,0.00046854281622345126,6.141750581066128e-05,2430780000.0,0.0,0.0,998228.0489017812,6.892083722745835e-05
7927,N7638|B4,1,0,0.0,0.0004200445247196203,6.895396064039852e-05,1,0,0.0,0.00046854281622345126,6.141750581066128e-05,1298103807.0,0.0,0.0,688915.5243041639,5.960994493905915e-05
7928,N7639|B3,1,0,0.0,0.0004200445247196203,6.895396064039852e-05,1,0,0.0,0.00046854281622345126,6.141750581066128e-05,1256640000.0,0.0,0.0,674124.2409159603,5.926910168374057e-05
7929,N1392|B106,1,0,0.0,0.0004200445247196203,6.895396064039852e-05,2,0,0.0,0.0006632281969257163,7.37448633954086e-05,650000000.0,0.0,0.0,414251.0643933369,5.4282363432560176e-05
7930,N3425|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,700000000.0,0.0,0.0,4.8939194727451286e-05
7931,N3425|B106,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,700000000.0,0.0,0.0,55865.92178770949,9.0826772344511e-05
7932,N3426|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,3250000000.0,0.0,0.0,4.8939194727451286e-05
7933,N3426|B109,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,3250000000.0,0.0,0.0,259377.4940143655,9.0826772344511e-05
7934,N3427|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,190587422.0,0.0,0.0,4.8939194727451286e-05
7935,N7640|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,190587422.0,0.0,0.0,15210.488587390262,9.0826772344511e-05
7936,N3428|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,400000000.0,0.0,0.0,4.8939194727451286e-05
7937,N3428|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,400000000.0,0.0,0.0,31923.38387869114,9.0826772344511e-05
7938,N7641|B106,1,0,0.0,0.00014365522745411015,5.755251893294872e-05,2,0,0.0,0.0002052217535058716,5.9952459861635355e-05,274169141.0,0.0,0.0,52146.875731691216,5.301318725718312e-05
7939,N7642|B4,1,0,0.0,0.00014365522745411015,5.755251893294872e-05,1,0,0.0,0.00014365522745411015,5.452130404377467e-05,105706000.0,0.0,0.0,23012.414794996326,5.050992385027344e-05
7940,N390|B3,1,0,0.0,0.00014365522745411015,5.755251893294872e-05,4,0,0.0,0.0002611913226438366,7.081477149735674e-05,3016177715.0,0.0,0.0,187706.9220957701,9.375782542540292e-05
7941,N7643|B4,1,0,0.0,0.00014365522745411015,5.755251893294872e-05,2,0,0.0,0.0002052217535058716,5.9952459861635355e-05,474849113.0,0.0,0.0,78502.32818823817,5.599517386520475e-05
7942,N7644|B10,1,0,0.0,0.00014365522745411015,5.755251893294872e-05,1,0,0.0,0.00014365522745411015,5.452130404377467e-05,150322291.0,0.0,0.0,31518.453344916372,5.117289574993862e-05
7943,N7645|B11,1,0,0.0,0.00014365522745411015,5.755251893294872e-05,1,0,0.0,0.00014365522745411015,5.452130404377467e-05,103849792.0,0.0,0.0,22644.392562968835,5.048234168877253e-05
7944,N7646|B13,1,0,0.0,0.00014365522745411015,5.755251893294872e-05,1,0,0.0,0.00014365522745411015,5.452130404377467e-05,676709406.0,0.0,0.0,98865.78049130336,5.899469935057467e-05
7945,N7647|B4,1,0,0.0,0.00014365522745411015,5.755251893294872e-05,1,0,0.0,0.00014365522745411015,5.452130404377467e-05,154491038.0,0.0,0.0,32281.277234123743,5.123484088378701e-05
7946,N7648|B4,1,0,0.0,0.00014365522745411015,5.755251893294872e-05,1,0,0.0,0.00014365522745411015,5.452130404377467e-05,246615600.0,0.0,0.0,47895.844926640275,5.26037578086601e-05
7947,N3429|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,200000000.0,0.0,0.0,4.8939194727451286e-05
7948,N7649|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,200000000.0,0.0,0.0,15961.69193934557,9.0826772344511e-05
7949,N3430|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,200000000.0,0.0,0.0,4.8939194727451286e-05
7950,N7650|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,200000000.0,0.0,0.0,15961.69193934557,9.0826772344511e-05
7951,N3431|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,3,0.0,0.0,4.909014822591398e-05,0.0,2950000000.0,0.0,0.0,4.8939194727451286e-05
7952,N7651|B8,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,3,0,0.0,0.00023942537909018354,9.108701140707776e-05,2950000000.0,0.0,0.0,235434.95610534714,9.0826772344511e-05
7953,N3432|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1000000000.0,0.0,0.0,4.8939194727451286e-05
7954,N7652|B22,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,1000000000.0,0.0,0.0,79808.45969672783,9.0826772344511e-05
7955,N744|B73,1,0,0.0,0.00022169016582424407,0.0002344205047278515,4,0,0.0,0.0007366934741236418,0.0002339680526641855,2450000000.0,0.0,0.0,228792.96962697498,0.00023338177985613142
7956,N3433|B1,0,3,0.0,0.0,4.9200840533819036e-05,0,15,0.0,0.0,4.909014822591398e-05,0.0,13981350000.0,0.0,0.0,4.8939194727451286e-05
7957,N3433|B20,1,0,0.0,7.980845969672785e-05,6.322679713749593e-05,1,0,0.0,7.980845969672785e-05,5.1889939104658225e-05,600000000.0,0.0,0.0,47885.075818036705,5.073677125405536e-05
7958,N7653|B4,1,0,0.0,7.980845969672785e-05,6.322679713749593e-05,1,0,0.0,7.980845969672785e-05,5.1889939104658225e-05,388800000.0,0.0,0.0,31029.529130087787,5.0104024316690724e-05
7959,N7654|B4,2,0,0.0,0.00021282255919127425,7.946233528071471e-05,16,0,0.0,0.000598803352914928,0.00011384677560201867,17028177000.0,0.0,0.0,937794.8316788368,0.00013114171089938318
7960,N3434|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,195000000.0,0.0,0.0,4.8939194727451286e-05
7961,N7655|B105,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,195000000.0,0.0,0.0,15562.64964086193,9.0826772344511e-05
7962,N3435|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,3877200000.0,0.0,0.0,4.8939194727451286e-05
7963,N7656|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,2,0,0.0,0.0001596169193934557,9.108701140707776e-05,3877200000.0,0.0,0.0,309433.3599361532,9.0826772344511e-05
7964,N3436|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1079334000.0,0.0,0.0,4.8939194727451286e-05
7965,N7657|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,1079334000.0,0.0,0.0,86139.98403830806,9.0826772344511e-05
7966,N3437|B1,0,2,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,2822349557.0,0.0,0.0,4.8939194727451286e-05
7967,N4867|B3,1,0,0.0,7.980845969672785e-05,7.023977543933437e-05,1,0,0.0,7.980845969672785e-05,7.008857981649587e-05,1758092437.0,0.0,0.0,140310.64940143653,7.503172222113311e-05
7968,N3438|B1,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,325000000.0,0.0,0.0,4.8939194727451286e-05
7969,N7658|B4,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,325000000.0,0.0,0.0,25937.74940143655,9.0826772344511e-05
7970,N3439|B1,0,3,0.0,0.0,4.9200840533819036e-05,0,7,0.0,0.0,4.909014822591398e-05,0.0,6783505300.0,0.0,0.0,4.8939194727451286e-05
